id;name;postal_code;delegation_id
3807;CITE JARDINS;5020;192
3808;CITE OPERATIONS DU SAHEL;5020;192
3809;CITE SIDI MESSAOUD;5020;192
3810;JEMMAL;5020;192
3811;CITE EL FATEH;5020;192
3812;CITE EL BASSATINE2;5020;192
3813;CITE EL INTILAKA;5020;192
3814;CITE EL IZDIHAR;5020;192
3815;CITE EL KHADHRA;5020;192
3816;CITE EL MANAR 1;5020;192
3817;CITE EL MANAR 2;5020;192
3818;CITE EL WIFAK;5020;192
3819;CITE EL YASMINE;5020;192
3820;CITE ENNASR;5020;192
3821;CITE ENNOUR;5020;192
3822;CITE ETTAAMIR;5020;192
3823;CITE ENNOUZHA;5020;192
3824;CITE ERRIADH;5020;192
3825;CITE ESSALEM;5020;192
3826;JEMMAL KHEIREDDINE;5030;192
3827;BIR TAIEB;5043;192
3828;ETTIAYRA;5027;192
3829;CITE EL KHADHRA;5020;192
3830;CITE ETTAHRIR;5028;192
3831;ZAOUIET KONTECH;5028;192
3832;CITE COMMERCIALE 2;5020;192
3833;CITE EL AMEN;5020;192
3834;MENZEL KAMEL;5013;192
3835;CITE COMMERCIALE 1;5020;192
3836;EL HEDADRA;5017;192
3837;CITE EL BASSATINE1;5020;192
3838;CITE SNIT;5031;190
3839;CITE EL BASSATINE;5025;190
3840;CITE EL BASSATINE;5025;190
3841;TOUZA;5023;190
3842;CITE 18 JANVIER;5031;190
3843;CITE EL INTILAKA;5025;190
3844;CITE COMMERCIALE;5031;190
3845;CITE DE LA LIBERTE;5031;190
3846;CITE AIR NOUVELLE;5025;190
3847;BENNANE;5025;190
3848;CITE ENNADHOUR 1;5031;190
3849;CITE SIDI EL MEDIOUNI;5031;190
3850;CITE TAREK IBN ZIED;5031;190
3851;KSIBET EL MEDIOUNI;5031;190
3852;BOU DHER;5063;190
3853;CITE ENNADHOUR 2;5031;190
3854;CITE EZZAYATINE;5031;190
3855;CITE OUED SEKKAL;5031;190
3856;CITE POPULAIRE;5031;190
3857;CITE RABBAH;5031;190
3858;CITE ENNADHOUR 3;5031;190
3859;CITE ESSAKIA;5031;190
3860;CITE SIDI NASSER;5060;194
3861;CITE ESSALEM;5060;194
3862;CITE EL FARIK;5060;194
3863;CITE EL MZALI;5060;194
3864;CITE ERRIADH;5060;194
3865;CITE ESSAADA;5060;194
3866;KHENIS;5011;194
3867;MONASTIR;5000;194
3868;CITE BIR HLOU;5060;194
3869;CITE CHERAKA;5060;194
3870;CITE CNRPS;5060;194
3871;CITE EL AMEL;5060;194
3872;CITE EL FAOUZ;5060;194
3873;ZONE HOTELIERE;5065;194
3874;CITE EL BASSATINE;5089;194
3875;CITE TRABELSIA;5060;194
3876;MONASTIR REPUBLIQUE;5060;194
3877;ZONE SKANES;5060;194
3878;MONASTIR AEROPORT;5065;194
3879;MONASTIR GARE;5079;194
3880;CITE POPULAIRE;5034;195
3881;CITE TRABELSIA;5034;195
3882;CITE ZRARAA;5034;195
3883;SIDI BANNOUR;5044;195
3884;CITE 7 NOVEMBRE;5050;195
3885;CITE ERRIADH;5050;195
3886;CITE HMADA BACHA;5050;195
3887;CITE GRIBAA;5050;195
3888;CITE MESADA;5050;195
3889;CITE SOUASSI;5050;195
3890;CITE RAS EL OUED;5050;195
3891;MOKNINE;5050;195
3892;MOKNINE EL JADIDA;5051;195
3893;CITE CHAHED 1;5050;195
3894;AMIRAT EL FEHOUL;5053;195
3895;AMIRAT TOUAZRA;5054;195
3896;CITE CHAHED 2;5050;195
3897;CITE CHAHED 3;5050;195
3898;AMIRAT EL HOJJEJ;5071;195
3899;MENZEL FERSI;5024;195
3900;CHERAHIL;5034;195
3901;CITE EL BASSATINE;5034;195
3902;CITE EL OMRANE;5034;195
3903;CITE ENNASR;5034;195
3904;CITE EZZAYATINE;5034;195
3905;BOU OTHMANE;5052;196
3906;MENZEL KHIR;5041;196
3907;OUERDANINE;5010;196
3908;CITE 22 JANVIER;5010;196
3909;CITE 7 NOVEMBRE;5010;196
3910;CITE ABDELAZIZ THAALBI;5010;196
3911;CITE ENNOUHOUDH;5010;196
3912;CITE ENNOUZHA;5010;196
3913;CITE MOHAMED ALI;5010;196
3914;MENZEL HAYET;5033;198
3915;CITE EL KODS;5040;198
3916;ZERAMDINE;5040;198
3917;CITE EL MANAR;5040;198
3918;MZAOUGHA;5045;198
3919;MLICHETTE;5046;198
3920;SOUKRINE;5066;197
3921;CITE BOU DRISSE;5080;197
3922;CITE EL FADHLINE;5080;197
3923;TEBOULBA;5080;197
3924;BAGHDADI;5090;199
3925;BEKALTA;5090;199
3926;CITE EL BASSATINE;5090;199
3927;CITE EL IZDIHAR;5090;199
3928;CITE NOUVELLE;5090;199
3929;OULED HEDDA;5090;199
3930;EL BEHIRA;5092;199
3931;OULED ISSA;5090;199
3932;OULED TOUIBI;5090;199
3933;ZEBID;5090;199
3934;GUEALLA;5090;199
3935;BEMBLA;5021;200
3936;CITE EL KHADHRA;5021;200
3937;CITE EL MANDRA;5021;200
3938;CITE ENNABKA;5021;200
3939;CITE POPULAIRE;5021;200
3940;CITE 2 MARS;5022;200
3941;CITE EL JAZIA;5022;200
3942;CHARAF;5091;199
3943;CITE SOUIHRIA;5022;200
3944;MENZEL ENNOUR;5022;200
3945;MAZDOUR;5032;200
3946;MENZEL HARB;5036;200
3947;MENARA;5076;200
3948;BENI HASSEN;5014;201
3949;CITE ETTAHRIR;5014;201
3950;GHENADA;5026;201
3951;AMIRAT HATEM;5062;201
3952;GHORGHAR;3200;202
3953;SEDRA;3200;202
3954;TATAOUINE;3200;202
3955;TOUNKET;3211;202
3956;BENI BARKA;3215;202
3957;KSAR MGUEBLA;3221;202
3958;CHENINI;3222;202
3959;DOUIRET;3232;202
3960;KSAR DEBAB;3242;202
3961;MAZTOURIA;3252;202
3962;CHENINI NOUVELLE;3274;202
3963;RAS EL OUED;3264;202
3964;CITE EL HEDADDA;3200;202
3965;BIR THLATHINE;3284;202
3966;ROGBA;3293;202
3967;CITE ERRIADH;3200;202
3968;CITE SENEGAL;3200;202
3969;CITE NOUVELLE;3200;202
3970;CITE COMMERCIALE;3200;202
3971;CITE DES ROSES;3200;202
3972;CITE DU PRESIDENT;3200;202
3973;BIR LAHMAR;3212;203
3974;CITE EL BASSATINE;3212;203
3975;CITE EL GRAR;3212;203
3976;CITE ESNED;3212;203
3977;CITE EL MENZAH;3212;203
3978;EL ARGOUB;3212;203
3979;GRAGAR;3212;203
3980;HABHAB;3212;203
3981;OUED EL ARFEJ;3212;203
3982;OULED YAHYA;3212;203
3983;CITE 7 NOVEMBRE;3253;204
3984;CITE DU BAIN MAURE;3253;204
3985;KSAR OULED BOUBAKER;3212;203
3986;CITE ETTADHAMEN 1;3253;204
3987;CITE ETTADHAMEN;3253;204
3988;CITE EL AMEL;3253;204
3989;CITE EL AIDI;3253;204
3990;CITE HAFTALI;3253;204
3991;CITE KSAR GUEDIM;3253;204
3992;CITE OLYMPIQUE;3253;204
3993;DHEHIBA;3253;204
3994;OUM ZOGGAR;3253;204
3995;OUNI;3253;204
3996;CITE BAKHTIT;3220;205
3997;CITE BIR KARMA;3220;205
3998;CITE COMMERCIALE;3220;205
3999;GUERMESSA;3271;205
4000;CITE DES MARTYRS;3220;205
4001;KSAR EL HEDADA;3261;205
4002;CITE DES OASIS;3220;205
4003;CITE DU STADE;3220;205
4004;CITE EL AIN;3220;205
4005;CITE EL MAARAKA;3220;205
4006;CITE EL BICHER;3220;205
4007;CITE ENNAKHIL;3220;205
4008;CITE ENNASR;3220;205
4009;CITE EL ANOUAR;3220;205
4010;CITE ETTAHRIR 1;3220;205
4011;CITE ETTAHRIR 2;3220;205
4012;CITE FOUNESSE;3220;205
4013;CITE MOUZDELIFA;3220;205
4014;CITE IBN ARAFA;3220;205
4015;CITE NOUVELLE;3220;205
4016;CITE ROMANA;3220;205
4017;CITE ROSFA;3220;205
4018;CITE SIFRI;3220;205
4019;CITE TAOUSSE;3220;205
4020;EL HENCHA;3220;205
4021;CITE TATAOUINE;3220;205
4022;MDHILLA;3220;205
4023;GHOMRASSEN;3220;205
4024;EL HORRIA;3224;205
4025;KSAR EL MOURABTINE;3251;205
4026;OUED EL KHIL;3235;205
4027;EL FARECH;3241;205
4028;KAMBOUT;3245;207
4029;NEKRIF;3286;207
4030;BORJ BOURGUIBA;3240;207
4031;BORJ EL KHADRA;3240;207
4032;EL MAGHNI;3240;207
4033;EL MORRA;3240;207
4034;EL OUCHOUCH;3240;207
4035;OUM SOUIGH;3240;207
4036;REMADA;3240;207
4037;BIR AMIR;3244;207
4038;SOUGHAS SUD;1154;209
4039;BEN HALAOUA;1160;209
4040;CHAALIL NORD;1160;209
4041;CHAALIL SUD;1160;209
4042;DHORBANIA;1160;209
4043;OULED JABALLAH;1154;209
4044;SOUGHAS NORD;1154;209
4045;ERRAGBA;1154;209
4046;EL HNAINIA;1154;209
4047;AIN EL BATTOUM;1154;209
4048;BOU ARAARA;1154;209
4049;SIDI BANNOUR;1160;209
4050;ENNADHOUR;1160;209
4051;SIDI NAJI;1160;209
4052;SOUAR;1160;209
4053;ZBIDINE;1160;209
4054;ZOUAGHA;1160;209
4055;BIR CHAOUCH;1163;209
4056;CHEBAANA;1163;209
4057;KEF AGUEB;1163;209
4058;MEIDHER;1163;209
4059;MRIGUEB;1163;209
4060;JEBEL MANSOUR;1140;210
4061;BIR MOUKRA;1140;210
4062;BORJ ABDELJALIL;1140;210
4063;BOU GARNINE;1140;210
4064;CHENANFA;1140;210
4065;CITE 20 MARS;1140;210
4066;CITE BOU HMIDA;1140;210
4067;CITE EL AMEL;1140;210
4068;CITE DES ENSEIGNANTS;1140;210
4069;CITE ENNASR;1140;210
4070;KEF EZZROUG;1140;210
4071;CITE ENNISMA;1140;210
4072;CITE ERRIADH;1140;210
4073;CITE ESSAADA 1;1140;210
4074;CITE ESSAADA 2;1140;210
4075;CITE ESSALEM;1140;210
4076;KHEMAYSSIA;1140;210
4077;CITE INDUSTRILLE;1140;210
4078;KOUDOUAT CHAIR;1140;210
4079;OUED EL KHADHRA;1140;210
4080;JOUGAR;1140;210
4081;OUM EL ABOUAB;1140;210
4082;REHAHLA;1140;210
4083;SED OUED EL KEBIR;1140;210
4084;SIDI AMARA;1140;210
4085;SIDI NAOUI;1140;210
4086;TEBIKA;1140;210
4087;SIDI AOUIDETTE;1146;210
4088;BENT SAIDANE;1162;210
4089;TLIL ESSALHI;1140;210
4090;CITE SNIT NOUVELLE;1140;210
4091;DHRAA BEN JOUDER;1194;210
4092;EL AMAIEM;1140;210
4093;EL FAHS;1140;210
4094;EL KNAZIZ;1140;210
4095;GHERIFAT;1140;210
4096;GLIB JEMAL;1140;210
4097;HENCHIR BROUTA;1140;210
4098;HENCHIR DHOMDA;1140;210
4099;JABBES;1140;210
4100;AIN EL ASKER;1123;211
4101;SMINJA;1131;211
4102;BOUCHA;1141;211
4103;BIR MCHERGA;1141;211
4104;OULED HELEL;1141;211
4105;DELAIEL EL AROUSS;1141;211
4106;BIR MCHERGA GARE;1193;211
4107;JEBEL EL OUST;1111;211
4108;EL MAOUNA;3200;208
4109;KSAR OUN;3213;208
4110;CITE DU STADE;3223;208
4111;EL GHARIANI;3223;208
4112;CITE CASERNE;3223;208
4113;EL GUETAYA;3223;208
4114;EL MORRA;3223;208
4115;GUALEB ERRAKHAM;3223;208
4116;GUEARAAT HELAL;3223;208
4117;KSAR EL GAA;3223;208
4118;OUDIETE ABDELOUNIS;3223;208
4119;RAS EL OUED;3223;208
4120;REHACH;3223;208
4121;KIRCHAOU;3225;208
4122;SMAR;3223;208
4123;SABEG;3223;208
4124;BENI MEHIRA;3262;208
4125;TAMELEST;3200;206
4126;TLELET;3214;206
4127;EL HACHANA;3217;206
4128;TAMAZOUT;3200;206
4129;CITE EL MAHRAJENE;3200;206
4130;CITE ENNOUR;3200;206
4131;CITE ABBES;3200;206
4132;CITE ENNOUZHA;3200;206
4133;KHETMA;3200;206
4134;KSAR BHIR;3200;206
4135;KSAR EL GALAA;3200;206
4136;REMTHA;3200;206
4137;ESSAADA;3217;206
4138;GATTOUFA;3233;206
4139;ZMILET SABER;3243;206
4140;TATAOUINE Ettahrir;3263;206
4141;EZZAHRA TATAOUINE;3272;206
4142;KSAR OULED SOLTAN;3282;206
4143;CITE DES NYMPHES;1100;212
4144;CITE DU LYCEE;1100;212
4145;CITE EL BASSATINE;1100;212
4146;CITE EL MENZAH;1100;212
4147;OUED EL GHAR;3243;206
4148;CITE ENNOUZHA;1100;212
4149;CITE EQUIPEMENT;1100;212
4150;CITE EZZOUHOUR;1100;212
4151;CITE INDUSTRIELLE 1;1100;212
4152;CITE INDUSTRIELLE 2;1100;212
4153;OUED EZZIT;1132;212
4154;CITE NESRINE;1100;212
4155;EL MHEDHBA;1100;212
4156;HEMIANE;1100;212
4157;JIMLA;1100;212
4158;KANTRA EL KAHLA;1100;212
4159;MERKEZ ALI BESSEGHAIER;1100;212
4160;MHIRIS;1100;212
4161;OUED SBAIHIA;1100;212
4162;SIDI MRAIEH;1100;212
4163;ZAGHOUAN;1100;212
4164;EL MAGREN;1121;212
4165;HAMMAM JEDIDI;1132;212
4166;BOU SLIM;1132;212
4167;CITE BOURGUIBA;1100;212
4168;CITE DE LA SONEDE;1100;212
4169;CITE DE LA MUNICIPALITE;1100;212
4170;CITE ADMINISTRATIVE;1100;212
4171;AIN ESSABOUNE;1100;212
4172;AIN LANSARINE;1100;212
4173;AIN LEDHIEB;1100;212
4174;AIN SAFSAF;1100;212
4175;BNI DARRAJ;1100;212
4176;BNI MAR;1100;212
4177;CITE 20 MARS;1100;212
4178;BIR HALIMA;1155;212
4179;JERADOU;1112;213
4180;AIN BATRIA;1122;213
4181;BOU ACHIR;1122;213
4182;OUED EL KENZ;1122;213
4183;ZRIBA;1122;213
4184;CITE DU LYCEE;1152;213
4185;CITE EL HOUDA;1152;213
4186;HAMMAM ZRIBA;1152;213
4187;CITE CARAVELLES;1082;215
4188;CITE EL MAHRAJENE;1082;215
4189;CITE SNIT;1082;215
4190;EL MENZAH 9;1013;215
4191;TUNIS BELVEDERE;1002;215
4192;EL MENZAH 1;1004;215
4193;EL MENZAH 2;1082;215
4194;EL MENZAH 3;1082;215
4195;EL MENZAH 4;1082;215
4196;MUTUELLE VILLE;1082;215
4197;CITE DES MEDECINS;2092;215
4198;CITE DU PARADIS;2092;215
4199;CITE FAIZA;2092;215
4200;CITE SABA;2092;215
4201;EL MANAR 2;2092;215
4202;CHARCHARA;1115;214
4203;DGHAFLA;1115;214
4204;DOUAR EL HAJ AMOR;1115;214
4205;EL HMIRA SUD;1115;214
4206;HALG ENNAB;1115;214
4207;EL KHADHRA;1115;214
4208;HENCHIR EL HAMIRA;1115;214
4209;OUED TOUIL;1115;214
4210;SAOUEF;1115;214
4211;SIDI DGHIM;1115;214
4212;SIDI MANSOUR;1115;214
4213;SIDI FARJALLAH;1115;214
4214;ZAGTOUN;1115;214
4215;ZEGUIDANE;1115;214
4216;EZZOUHOUR 5;2052;216
4217;CITE EL MECHTEL;2087;216
4218;EL HRAIRIA;2087;216
4219;CITE HWAS;2087;216
4220;EZZAHROUNI;2051;216
4221;CITE JLAS;2051;216
4222;CITE MEDJERDA;2051;216
4223;CITE BOUZAIENE;2052;216
4224;CITE ERRACHIDIA;2051;216
4225;CITE BOUGATFA 1;2051;216
4226;CITE ESSALAMA;2051;216
4227;CITE ESSOLTANI;2051;216
4228;EL MOUROUJ 2;1074;217
4229;CITE BOU HJAR;2053;217
4230;EL KABBARIA 1;2053;217
4231;CITE ENNOUR;2053;217
4232;EL KABBARIA 3;2053;217
4233;EL KABBARIA 2;2053;217
4234;EL KABBARIA 4;2053;217
4235;EL OUERDIA 4;2053;217
4236;IBN SINA;2066;217
4237;ERRIADH;2015;218
4238;LE KRAM EST;2015;218
4239;LE KRAM;2015;218
4240;BIR EL HLOU;2089;218
4241;LE KRAM OUEST;2089;218
4242;SIDI AMOR;2089;218
4243;HAMMAM EL REMIMI;1006;219
4244;SIDI DJEBELI;1006;219
4245;TRONJA;1006;219
4246;ZAOUIET EL BAKRIA;1006;219
4247;BAB SAADOUN;1029;219
4248;BAB EL KHADRA;1075;219
4249;EL HALFAOUINE;1006;219
4250;BAB SOUIKA;1006;219
4251;BORJ ZOUARA;1006;219
4252;BAB EL AKOUES;1006;219
4253;BAB EL ALOUJ;1006;219
4254;BAB EL ASSEL;1006;219
4255;BAB SIDI ABDESSALEM;1006;219
4256;AMILCAR;1054;220
4257;CARTAGE BYRSA;2016;220
4258;CARTAGE PLAGE;2016;220
4259;CARTHAGE;2016;220
4260;CITE DE LA STEG;2016;220
4261;CITE MOHAMED ALI;2016;220
4262;SALAMBO;2025;220
4263;SIDI BOUSAID;2026;220
4264;EL YASMINA;2085;220
4265;CITE JARDINS;1002;221
4266;KHEIREDDINE PACHA;1002;221
4267;CITE EL KHADRA;1003;221
4268;CITE EL WAFA;1003;221
4269;CITE OLYMPEADE;1003;221
4270;CITE OPLYMPIQUE;1003;221
4271;CITE STAR;1003;221
4272;EL CHARGUIA;2035;221
4273;BAB BHAR;1000;222
4274;BAB EL JAZIRA;1000;222
4275;SIDI BAHRI;1000;222
4276;REPUBLIQUE;1001;222
4277;TAIEB EL M'HIRI;1002;222
4278;HABIB THAMEUR;1069;222
4279;HEDI CHAKER;1002;222
4280;MONTPLAISIR;1073;222
4281;CITE EL KHALIL;2076;223
4282;CITE EL FATEH;2076;223
4283;CITE EL OUNS;2076;223
4284;CITE ERRIADH;2076;223
4285;CITE ESSALAMA;2076;223
4286;CITE ESSIRENE;2076;223
4287;MARSA ERRIADH;2076;223
4288;CITE AFH;2078;223
4289;CITE BEN CHAABANE;2078;223
4290;CITE DES VERGERS;2078;223
4291;CITE DU STADE;2078;223
4292;CITE EL AHMADI;2078;223
4293;CITE EL HANA;2078;223
4294;CITE EL MOEZ;2078;223
4295;CITE EL MOUSTAKBEL (LA MARSA);;223
4296;CITE MALHATLI;2078;223
4297;CITE EL MOUSTAKBEL (SIDI DAOUD);;223
4298;CITE RIMILA 1;2078;223
4299;CITE RIMILA 2;2078;223
4300;BERGE DU LAC;1053;223
4301;GAMMART;1057;223
4302;CITE EL MHIRI;2045;223
4303;CITE SPROLS;2045;223
4304;CITE AZIZA;2046;223
4305;CITE BHAR LAZREG;2046;223
4306;CITE MONGI SLIM;2046;223
4307;SIDI DAOUD;2046;223
4308;CITE BORJ EL KOUKI;2076;223
4309;CITE DE LA TELEDIFFUSION 1;2076;223
4310;CITE DES MIMOSAS;2076;223
4311;CITE DE LA TELEDIFFUSION 2;2076;223
4312;CITE DES JUGES 2;2076;223
4313;EZZOUHOUR 4;2052;224
4314;CITE DES OFFICIERS;2052;224
4315;MARSA SAFSAF;2078;223
4316;CITE ESSAADA;2052;224
4317;CITE ESSOMRANE;2052;224
4318;CITE EZZOUHOUR;2052;224
4319;ALI BACH-HAMBA;1046;225
4320;EL GARJOUMA;1046;225
4321;EL SEBKHA;1046;225
4322;JEBEL JELLOUD;1046;225
4323;CITE THAMEUR;2023;225
4324;EL AFRANE;2023;225
4325;SIDI FATHALLAH;2023;225
4326;SIDI EL BECHIR;1089;226
4327;SIDI MANSOUR;1089;226
4328;BAB EL FALLA;1027;226
4329;ABOU EL KACEM CHEBBI;1089;226
4330;BAB ALIOUA;1089;226
4331;ESSAIDA MANNOUBIA;1089;226
4332;EL GOURJANI;1089;226
4333;MAAKEL EZZA;1008;226
4334;MONFLEURY;1089;226
4335;CASINO LA GOULETTE;2060;227
4336;LA GOULETTE PORT;1067;227
4337;EL BATTAH;2060;227
4338;CITE ENNACIM LA BRISE;2060;227
4339;KHEIREDDINE;2060;227
4340;LA GOULETTE;2060;227
4341;LA GOULETTE NOUVELLE;2060;227
4342;CITE EL MECHTEL;2089;227
4343;LE BARDO;2000;228
4344;BORTAL HAYDER;2009;228
4345;KSAR SAID;2009;228
4346;CITE DES ENSEIGNANTS;2017;228
4347;CITE STAR;2017;228
4348;KHAZNADAR;2017;228
4349;BOUCHOUCHA;2000;228
4350;CITE DU STADE;2000;228
4351;BAB SAADOUN GARE;1029;229
4352;CITE ALTEN;2000;228
4353;RAS TABIA;2000;229
4354;BIR ATIG;1005;229
4355;CITE CENTRALE;1005;229
4356;CITE DES OLIVIERS;1005;229
4357;CITE EL HABIB;1005;229
4358;CITE MILITAIRE;1005;229
4359;DJBAL EL AHMAR;1005;229
4360;EL OMRANE;1005;229
4361;OUED EL SEBAI;1005;229
4362;CITE EL INTILAKA;1064;230
4363;EL NASSIM;1064;230
4364;ROMMANA;1068;230
4365;EL OMRANE SUPERIEUR;1091;230
4366;CITE IBN KHALDOUN I;2062;230
4367;BELLEVUE;1009;231
4368;BORJ ALI ERRAIS;1009;231
4369;CITE EL IZDIHAR;1009;231
4370;CITE MOHAMED ALI;1009;231
4371;DIBOUZVILLE;1009;231
4372;CITE IBN KHALDOUN VI;2062;230
4373;EL OUERDIA;1009;231
4374;LAKAGNIA;1009;231
4375;LES MARTYRS;1009;231
4376;MATHUL DE VILLE;1009;231
4377;MONHOMME;1009;231
4378;CITE EL FERDAOUS;2042;232
4379;CITE ESSADIK;2042;232
4380;CITE ETTAHRIR SUP.;2042;232
4381;ETTAHRIR 2;2042;232
4382;ETTAHRIR 1;2042;232
4383;ETTAHRIR 3;2042;232
4384;CITE DU JARDIN;2042;232
4385;JAYARA;1095;233
4386;SIDI HASSINE;1095;233
4387;CITE 25 JUILLET;1095;233
4388;CITE MRAD 2;1095;233
4389;CITE 7 NOVEMBRE;1095;233
4390;CITE EL BETTOUMI;1095;233
4391;CITE EL GAAFOURI;1095;233
4392;BIRINE;1095;233
4393;CITE EL MESTIRI;1095;233
4394;BORJ CHAKIR;1095;233
4395;CITE MOHAMED ALI;1095;233
4396;CITE MRAD 1;1095;233
4397;EL MELLASSINE;1007;234
4398;CITE HELAL;2072;234
4399;EL MEDINA;1000;235
4400;EL SABAGHINE;1000;235
4401;SIDI BOUMENDIL;1000;235
4402;EL TAOUFIK;1006;235
4403;SOUK NEL NHES;1006;235
4404;BAB DJEDID;1008;235
4405;BAB MENARA;1008;235
4406;EL ZRARIA;1008;235
4407;SIDI ALI AZOUZ;1008;235
4408;BAB BNET;1019;235
4409;TOURBET EL BEY;1008;235
4410;EL HAFSIA;1059;235
4411;BOU HNECH;2081;236
4412;CITE CHAKER;2081;236
4413;CITE DE LA MOSQUE;2081;236
4414;CITE EL MOUAOUIET;2081;236
4415;CITE EL MOUNTAZEH;2081;236
4416;CITE ERRIADH;2081;236
4417;CITE ESSAADA;2081;236
4418;CITE SIDI SLIMENE;2081;236
4419;CITE ENNOUR JAAFAR;2081;236
4420;CITE SNIT;2081;236
4421;DOUAR EL HENDI;2081;236
4422;EL HESSIENE;2081;236
4423;OUED EL KHAYAT;2081;236
4424;OUED EL MAKHZEN;2081;236
4425;RESIDENCE EL AYECH;2081;236
4426;RESIDENCE EL OUNS;2081;236
4427;RESIDENCE ENNARJES;2081;236
4428;CITE CHARGUI;2056;236
4429;CITE DES JUGES;2056;236
4430;CITE EL YAMAMA;2056;236
4431;CITE SIDI SALAH;2056;236
4432;CITE ZGHAB;2056;236
4433;EL BRARJA;2056;236
4434;RAOUED;2056;236
4435;ARIANA ESSOUGHRA;2081;236
4436;COMPLEXE TECHNOLOGIQUE;2088;236
4437;JAAFAR 1;2083;236
4438;BORJ TOUIL;2081;236
4439;RESIDENCE RIM;2081;236
4440;ROUTE EZZAOUIA;2081;236
4441;CITE EL ABADLA;2083;236
4442;CITE DE LA RTT 2;2083;236
4443;CITE EL AMEL;2083;236
4444;RESIDENCE ESSALEM;2081;236
4445;CITE EL GHAZALA 1;2083;236
4446;CITE EL WAFA;2083;236
4447;CITE ENNASR;2083;236
4448;CITE EL GHAZALA 2;2083;236
4449;CITE ENNKHILET;2083;236
4450;CITE ESSAHAFA;2083;236
4451;CITE IBN RACHIK;2083;236
4452;CITE MEHRZIA 2;2083;236
4453;JAAFAR 2;2083;236
4454;CITE 7 NOVEMBRE;2056;236
4455;CITE AEROPORT;2056;236
4456;CITE DES ORANGES;2020;237
4457;CITE EL GOUAZINE;2020;237
4458;CITE EL MBARKA;2020;237
4459;CITE EL MREZGUA;2020;237
4460;CITE ESSAADA;2020;237
4461;CITE ETTBAIEB;2020;237
4462;CITE JARDINS;2020;237
4463;CITE MONGI SLIM;2020;237
4464;SIDI THABET;2020;237
4465;BORJ YOUSSEF;2032;237
4466;BORJ EL KHOUKHA;2032;237
4467;CHORFECH 12;2032;237
4468;CEBALET BEN AMMAR;2032;237
4469;CITE DRIDI;2032;237
4470;CITE EL BOKRI;2032;237
4471;CITE EL FRACHICH;2032;237
4472;CITE EL GHRIBI;2032;237
4473;CITE EL METHALITHE;2032;237
4474;CITE MESSOUDA;2032;237
4475;CITE OUVRIERE;2032;237
4476;EZZAOUIA;2032;237
4477;JABBES;2032;237
4478;CITE SIDI MAROUANE;2032;237
4479;JABBES EL BORJ;2032;237
4480;CHORFECH;2057;237
4481;CHORFECH 2;2057;237
4482;CHORFECH 24;2057;237
4483;CHORFECH 8;2057;237
4484;CITE DES AGRICULTEURS;2020;237
4485;BEJAOUA 2;2020;237
4486;CITE 18 JANVIER;2020;237
4487;CITE AFH;2020;237
4488;BORJ EL BACCOUCHE;2027;238
4489;RESIDENCE ENNOUR ( NASER 2);;238
4490;CENTRE COMMERCIAL IKRAM;2037;238
4491;RESIDENCE ENNOUR ( NASER 1);;238
4492;CITE ENNASR 1;2037;238
4493;CITE BORJ TURKI 1;2058;238
4494;RESIDENCE ENNOUR (ARIANA);;238
4495;NOUVELLE ARIANA;2080;238
4496;CITE BELVEDERE 2;2091;238
4497;CITE DU SOLEIL;2091;238
4498;CITE EL INTISSAR 1;2091;238
4499;CITE EL INTISSAR 2;2091;238
4500;CITE JAMIL;2091;238
4501;EL MENZAH 5;2091;238
4502;EL MENZAH 6;2091;238
4503;CITE KARIM;2058;238
4504;CITE MEHRZIA 1;2058;238
4505;CITE BORJ TURKI 2;2058;238
4506;RESIDENCE EL OUNS;2058;238
4507;RESIDENCE IBN ZEIDOUN;2058;238
4508;CITE DE LA SANTE;2058;238
4509;CITE ESSAADA (RIADH ANDALOUS);;238
4510;RESIDENCE KORTOBA;2058;238
4511;RESIDENCE ICHBILIA;2058;238
4512;RIADH LANDLOUS;2058;238
4513;ARIANA;2080;238
4514;CITE DES ROSES;2080;238
4515;CITE DU PRINTEMPS;2080;238
4516;CITE DU JARDIN;2080;238
4517;CITE ENNOUZHA;2080;238
4518;CITE JAAFAR;2080;238
4519;CITE ESSAADA (ARIANA);;238
4520;CITE ENNASR 2;2037;238
4521;EL MENZAH 7;2037;238
4522;EL MENZAH 8;2037;238
4523;CITE DE LA TERRE LIBRE;2036;239
4524;CITE EL AZZEF;2036;239
4525;CITE DE L'AEROPORT;2036;239
4526;CHOTRANA 3;2036;239
4527;CITE DES JUGES;2036;239
4528;CITE EL BOUSTENE 1;2036;239
4529;CITE EL BOUSTENE 2;2036;239
4530;CITE EL MAID;2036;239
4531;CITE EL HENAYA;2036;239
4532;CITE ELYES;2036;239
4533;CITE ETTAAMIR;2036;239
4534;CITE EZZITOUN 1;2036;239
4535;AEROPORT TUNIS CARTHAGE;2035;239
4536;CITE BOU FARES;2036;239
4537;LA SOUKRA;2036;239
4538;CITE CHOUCHENE;2036;239
4539;CHARGUIA 1;2035;239
4540;CHARGUIA 2;2035;239
4541;CITE BEN HESSINE;2036;239
4542;STATION MARCHANDISES FRET;2035;239
4543;CHOTRANA 1;2036;239
4544;CITE CHOUACHIA;2036;239
4545;CHOTRANA 2;2036;239
4546;CITE ASTREE;2036;239
4547;CITE BELABLA;2036;239
4548;CITE EZZITOUN 2;2036;239
